Order ID;Order Date;Day of Week;Ship Mode;Customer ID;Customer Name;Origin Channel;Country/Region;City;State;Postal Code;Region;Category;Sub-Category;Product ID;Sales;Quantity;Discount;Profit
CA-2017-115259;25/8/2017;Friday;Second Class;RC-19960;Ryan Crowe;Email;United States;Columbus;Ohio;43229;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002600;4.72;2;0.2;1.652
CA-2017-115259;25/8/2017;Friday;Second Class;RC-19960;Ryan Crowe;Email;United States;Columbus;Ohio;43229;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002504;130.464;6;0.2;44.0316
CA-2019-103730;12/6/2019;Wednesday;First Class;SC-20725;Steven Cartwright;Email;United States;Wilmington;Delaware;19805;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002500;115.02;9;0;51.759
CA-2020-106180;18/9/2020;Friday;Standard Class;SH-19975;Sally Hughsby;Sales;United States;San Francisco;California;94122;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10004030;10.86;3;0;5.1042
CA-2019-154508;16/11/2019;Saturday;Standard Class;RD-19900;Ruben Dartt;Email;United States;Carlsbad;New Mexico;88220;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001990;28.4;5;0;13.348
CA-2018-131457;31/10/2018;Wednesday;Standard Class;MZ-17515;Mary Zewe;Sales;United States;Redlands;California;92374;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001509;14.28;7;0;6.7116
CA-2019-146941;10/12/2019;Tuesday;First Class;DL-13315;Delfina Latchford;Email;United States;New York City;New York;10024;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003296;361.92;4;0;162.864
US-2020-145366;9/12/2020;Wednesday;Standard Class;CA-12310;Christine Abelman;Sales;United States;Cincinnati;Ohio;45231;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10004386;57.576;3;0.2;21.591
CA-2019-138520;8/4/2019;Monday;Standard Class;JL-15505;Jeremy Lonsdale;Email;United States;New York City;New York;10035;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001137;8.26;2;0;3.7996
CA-2020-110478;4/3/2020;Wednesday;Standard Class;SP-20860;Sung Pak;Sales;United States;Los Angeles;California;90045;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10000483;15.25;1;0;7.015
US-2019-157945;26/9/2019;Thursday;Standard Class;NF-18385;Natalie Fritzler;Email;United States;Decatur;Illinois;62521;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001415;8.928;2;0.2;3.348
CA-2017-113362;14/9/2017;Thursday;Standard Class;AJ-10960;Astrea Jones;Email;United States;Rochester;New York;14609;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003845;11.07;3;0;5.0922
CA-2018-134782;27/12/2018;Thursday;Standard Class;MD-17350;Maribeth Dona;Email;United States;Fayetteville;Arkansas;72701;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001434;105.42;2;0;51.6558
US-2018-138303;3/9/2018;Monday;Standard Class;MG-18145;Mike Gockenbach;Email;United States;Philadelphia;Pennsylvania;19134;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001335;52.512;6;0.2;19.692
CA-2019-137239;22/8/2019;Thursday;Standard Class;CR-12730;Craig Reiter;Email;United States;Columbus;Ohio;43229;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002230;134.288;2;0.2;45.3222
CA-2018-119291;14/5/2018;Monday;First Class;JO-15550;Jesus Ocampo;Facebook;United States;Chester;Pennsylvania;19013;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10000927;200.984;7;0.2;62.8075
CA-2020-146136;3/9/2020;Thursday;Standard Class;AP-10915;Arthur Prichep;Email;United States;Palm Coast;Florida;32137;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001219;24.448;4;0.2;8.8624
CA-2020-144113;16/9/2020;Wednesday;Standard Class;JF-15355;Jay Fein;Email;United States;Austin;Texas;78745;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001141;17.568;2;0.2;6.3684
CA-2017-162775;13/1/2017;Friday;Second Class;CS-12250;Chris Selesnick;Sales;United States;Bossier City;Louisiana;71111;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001990;11.36;2;0;5.3392
CA-2017-162775;13/1/2017;Friday;Second Class;CS-12250;Chris Selesnick;Sales;United States;Bossier City;Louisiana;71111;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001532;50.94;3;0;25.47
CA-2018-154921;23/5/2018;Wednesday;Standard Class;EA-14035;Erin Ashbrook;Sales;United States;Columbia;South Carolina;29203;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10000056;186.69;3;0;87.7443
CA-2020-126956;21/8/2020;Friday;Standard Class;GT-14710;Greg Tran;Email;United States;Lakeville;Minnesota;55044;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10004459;15.28;2;0;7.4872
CA-2019-140634;3/10/2019;Thursday;Second Class;HL-15040;Hunter Lopez;Email;United States;Houston;Texas;77095;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001099;15.648;2;0.2;5.0856
CA-2019-165218;5/3/2019;Tuesday;Standard Class;RW-19630;Rob Williams;Sales;United States;Dallas;Texas;75220;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10000056;149.352;3;0.2;50.4063
CA-2019-120859;1/9/2019;Sunday;First Class;CV-12805;Cynthia Voltz;Sales;United States;San Francisco;California;94110;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001335;21.88;2;0;10.94
CA-2020-100314;29/9/2020;Tuesday;Standard Class;AS-10630;Ann Steele;Facebook;United States;Pasadena;Texas;77506;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10000461;27.968;4;0.2;9.4392
CA-2018-162537;28/10/2018;Sunday;Standard Class;RD-19585;Rob Dowd;Email;United States;Henderson;Kentucky;42420;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003862;10.67;1;0;4.9082
CA-2018-105312;6/11/2018;Tuesday;First Class;MT-17815;Meg Tillman;Email;United States;Scottsdale;Arizona;85254;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002600;7.08;3;0.2;2.478
CA-2018-167269;16/6/2018;Saturday;Standard Class;PB-19150;Philip Brown;Email;United States;Philadelphia;Pennsylvania;19134;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003072;6.208;2;0.2;2.1728
US-2019-110156;19/11/2019;Tuesday;Standard Class;EH-13945;Eric Hoffmann;Email;United States;Houston;Texas;77041;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003798;40.968;3;0.2;13.8267
CA-2018-142755;4/9/2018;Tuesday;Standard Class;CS-12355;Christine Sundaresam;Email;United States;Roswell;Georgia;30076;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10004459;15.28;2;0;7.4872
US-2017-147627;20/1/2017;Friday;Standard Class;HL-15040;Hunter Lopez;Email;United States;Jonesboro;Arkansas;72401;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001539;23.34;3;0;10.9698
CA-2018-105970;2/3/2018;Friday;Standard Class;PA-19060;Pete Armstrong;Facebook;United States;Richmond;Indiana;47374;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001532;101.88;6;0;50.94
CA-2019-112102;12/4/2019;Friday;Standard Class;BD-11605;Brian Dahlen;Email;United States;Springfield;Virginia;22153;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002500;63.9;5;0;28.755
CA-2019-152170;12/11/2019;Tuesday;Second Class;FH-14275;Frank Hawley;Sales;United States;La Porte;Indiana;46350;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002831;287.52;8;0;129.384
CA-2020-138779;14/1/2020;Tuesday;First Class;RB-19570;Rob Beeghly;Email;United States;Jacksonville;North Carolina;28540;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002504;21.744;1;0.2;7.3386
CA-2020-100013;6/11/2020;Friday;Standard Class;ZC-21910;Zuschuss Carroll;Email;United States;Los Angeles;California;90045;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001219;15.28;2;0;7.4872
CA-2018-132570;31/10/2018;Wednesday;Second Class;KT-16480;Kean Thornton;Email;United States;Buffalo;New York;14215;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003055;79.96;2;0;35.982
CA-2020-133641;14/5/2020;Thursday;Standard Class;EJ-14155;Eva Jacobs;Email;United States;Gulfport;Mississippi;39503;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10004955;48.69;9;0;23.8581
US-2019-108504;5/2/2019;Tuesday;First Class;PP-18955;Paul Prost;Facebook;United States;Smyrna;Georgia;30080;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003001;167.96;2;0;78.9412
CA-2019-159212;1/11/2019;Friday;Standard Class;KM-16375;Katherine Murray;Facebook;United States;Salem;Virginia;24153;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002230;251.79;3;0;118.3413
US-2018-164448;31/10/2018;Wednesday;Second Class;DK-12835;Damala Kotsonis;Sales;United States;Salinas;California;93905;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002600;14.75;5;0;7.08
CA-2020-151911;30/4/2020;Thursday;Second Class;DL-13495;Dionis Lloyd;Sales;United States;New York City;New York;10024;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002986;62.96;4;0;28.332
CA-2019-109176;9/5/2019;Thursday;Standard Class;JW-16075;Julia West;Email;United States;Philadelphia;Pennsylvania;19140;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003134;9.344;1;0.2;3.504
US-2017-157385;23/11/2017;Thursday;First Class;SC-20095;Sanjit Chand;Email;United States;Los Angeles;California;90004;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003160;21.84;3;0;10.4832
CA-2018-160472;20/7/2018;Friday;Second Class;RK-19300;Ralph Kennedy;Email;United States;South Bend;Indiana;46614;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10000483;106.75;7;0;49.105
CA-2018-109512;5/3/2018;Monday;First Class;LF-17185;Luke Foster;Email;United States;New York City;New York;10011;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002621;29.34;3;0;14.67
CA-2020-145310;22/12/2020;Tuesday;Second Class;JP-15520;Jeremy Pistek;Email;United States;Port Orange;Florida;32127;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002621;7.824;1;0.2;2.934
CA-2017-169775;29/8/2017;Tuesday;Second Class;RA-19945;Ryan Akin;Email;United States;Miami;Florida;33178;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001749;29.808;2;0.2;10.8054
CA-2018-127509;9/11/2018;Friday;Standard Class;AS-10090;Adam Shillingsburg;Email;United States;Springfield;Missouri;65807;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10000781;26.22;3;0;12.3234
CA-2020-144862;1/12/2020;Tuesday;Standard Class;EH-14005;Erica Hernandez;Facebook;United States;Philadelphia;Pennsylvania;19143;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003040;104.68;5;0.2;35.3295
CA-2020-143063;10/8/2020;Monday;Standard Class;IL-15100;Ivan Liston;Email;United States;Columbus;Indiana;47201;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003134;70.08;6;0;35.04
CA-2020-138422;23/9/2020;Wednesday;First Class;KN-16705;Kristina Nunn;Facebook;United States;Fort Collins;Colorado;80525;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10004147;14.352;3;0.2;5.2026
CA-2020-152695;10/12/2020;Thursday;First Class;CC-12220;Chris Cortes;Email;United States;Fairfield;Connecticut;6824;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10004030;10.86;3;0;5.1042
CA-2020-145877;1/4/2020;Wednesday;Second Class;AS-10090;Adam Shillingsburg;Email;United States;Springfield;Missouri;65807;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001990;28.4;5;0;13.348
CA-2018-154746;14/11/2018;Wednesday;First Class;PJ-18835;Patrick Jones;Sales;United States;Springfield;Virginia;22153;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001532;33.96;2;0;16.98
CA-2019-146934;22/5/2019;Wednesday;Standard Class;AF-10870;Art Ferguson;Email;United States;Passaic;New Jersey;7055;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002973;26.88;6;0;12.9024
CA-2018-100573;25/9/2018;Tuesday;Standard Class;AM-10705;Anne McFarland;Email;United States;Los Angeles;California;90004;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10000461;17.48;2;0;8.2156
CA-2018-122371;26/9/2018;Wednesday;Standard Class;BS-11800;Bryan Spruell;Facebook;United States;San Diego;California;92037;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10000056;124.46;2;0;58.4962
US-2020-133781;22/6/2020;Monday;First Class;DC-12850;Dan Campbell;Email;United States;Miami;Florida;33178;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10004483;37.608;3;0.2;12.6927
CA-2017-128888;15/11/2017;Wednesday;Standard Class;PB-19105;Peter Bühler;Email;United States;Houston;Texas;77095;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003001;604.656;9;0.2;204.0714
CA-2017-129091;22/11/2017;Wednesday;Standard Class;RA-19885;Ruben Ausman;Sales;United States;Columbus;Georgia;31907;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10004955;16.23;3;0;7.9527
CA-2017-129091;22/11/2017;Wednesday;Standard Class;RA-19885;Ruben Ausman;Sales;United States;Columbus;Georgia;31907;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001990;11.36;2;0;5.3392
CA-2018-121041;3/11/2018;Saturday;Standard Class;CS-12250;Chris Selesnick;Sales;United States;Haltom City;Texas;76117;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001137;6.608;2;0.2;2.1476
CA-2020-149048;13/5/2020;Wednesday;Standard Class;BM-11650;Brian Moss;Sales;United States;Columbus;Indiana;47201;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003296;180.96;2;0;81.432
CA-2020-127180;22/10/2020;Thursday;First Class;TA-21385;Tom Ashbrook;Facebook;United States;New York City;New York;10024;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002500;63.9;5;0;28.755
CA-2019-150343;16/8/2019;Friday;Standard Class;PK-19075;Pete Kriz;Email;United States;San Francisco;California;94110;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10004030;10.86;3;0;5.1042
CA-2020-123372;28/11/2020;Saturday;Standard Class;DG-13300;Deirdre Greer;Sales;United States;New York City;New York;10035;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003055;79.96;2;0;35.982
CA-2019-133123;6/9/2019;Friday;Standard Class;KB-16315;Karl Braun;Email;United States;Thomasville;North Carolina;27360;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003055;95.952;3;0.2;29.985
CA-2019-165015;25/2/2019;Monday;Second Class;BD-11725;Bruce Degenhardt;Email;United States;Newark;Ohio;43055;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003134;46.72;5;0.2;17.52
US-2017-112914;25/9/2017;Monday;Standard Class;MT-18070;Michelle Tran;Facebook;United States;Houston;Texas;77041;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001509;3.264;2;0.2;1.1016
CA-2019-152072;15/1/2019;Tuesday;Standard Class;Dp-13240;Dean percer;Facebook;United States;Westfield;New Jersey;7090;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003040;52.34;2;0;24.5998
CA-2017-113929;16/6/2017;Friday;Standard Class;CK-12205;Chloris Kastensmidt;Email;United States;Hempstead;New York;11550;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10003286;41.4;5;0;19.458
US-2019-169040;6/12/2019;Friday;Standard Class;GT-14710;Greg Tran;Email;United States;Seattle;Washington;98105;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10000927;35.89;1;0;16.1505
CA-2020-169859;14/12/2020;Monday;Standard Class;MP-18175;Mike Pelletier;Facebook;United States;San Diego;California;92024;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10000461;43.7;5;0;20.539
CA-2017-138317;21/6/2017;Wednesday;Standard Class;NW-18400;Natalie Webber;Email;United States;Philadelphia;Pennsylvania;19120;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001539;24.896;4;0.2;8.4024
CA-2020-149559;11/9/2020;Friday;First Class;KF-16285;Karen Ferguson;Facebook;United States;Long Beach;California;90805;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002312;22.18;2;0;10.8682
CA-2020-131492;19/10/2020;Monday;Second Class;HH-15010;Hilary Holden;Sales;United States;San Francisco;California;94110;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002973;8.96;2;0;4.3008
CA-2019-150350;23/8/2019;Friday;Standard Class;MS-17770;Maxwell Schwartz;Email;United States;Seattle;Washington;98105;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002504;135.9;5;0;63.873
CA-2020-164168;12/11/2020;Thursday;Standard Class;LS-16975;Lindsay Shagiari;Facebook;United States;Dallas;Texas;75081;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001219;12.224;2;0.2;4.4312
CA-2017-153969;21/9/2017;Thursday;Standard Class;HF-14995;Herbert Flentye;Email;United States;San Francisco;California;94109;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001539;15.56;2;0;7.3132
CA-2017-153969;21/9/2017;Thursday;Standard Class;HF-14995;Herbert Flentye;Email;United States;San Francisco;California;94109;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10004483;78.35;5;0;36.8245
CA-2017-123498;7/11/2017;Tuesday;First Class;TC-20980;Tamara Chand;Sales;United States;Houston;Texas;77041;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10004773;74.352;3;0.2;26.9526
US-2020-108245;22/9/2020;Tuesday;Standard Class;SH-19975;Sally Hughsby;Sales;United States;Pearland;Texas;77581;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001415;13.392;3;0.2;5.022
US-2018-137008;2/10/2018;Tuesday;Standard Class;JP-15460;Jennifer Patt;Sales;United States;Lakewood;New Jersey;8701;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002500;51.12;4;0;23.004
CA-2017-108189;2/10/2017;Monday;First Class;ES-14080;Erin Smith;Sales;United States;Tempe;Arizona;85281;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10004846;12.768;6;0.2;4.6284
US-2017-126571;11/10/2017;Wednesday;Standard Class;JF-15565;Jill Fjeld;Email;United States;Philadelphia;Pennsylvania;19120;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002230;201.432;3;0.2;67.9833
CA-2017-104738;30/12/2017;Saturday;Second Class;SP-20620;Stefania Perrino;Sales;United States;Laredo;Texas;78041;Central;Power Muesli;Power Clean Fibre Boost;OFF-EN-10004955;12.984;3;0.2;4.7067
US-2020-162208;27/8/2020;Thursday;First Class;SP-20620;Stefania Perrino;Sales;United States;Tampa;Florida;33614;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10004030;2.896;1;0.2;0.9774
CA-2018-130659;4/12/2018;Tuesday;Second Class;MS-17365;Maribeth Schnelling;Email;United States;New York City;New York;10035;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10004147;17.94;3;0;8.7906
CA-2020-168858;19/11/2020;Thursday;Standard Class;JD-16150;Justin Deggeller;Sales;United States;New York City;New York;10011;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001415;16.74;3;0;8.37
CA-2019-119683;12/3/2019;Tuesday;Second Class;CK-12595;Clytie Kelty;Email;United States;New York City;New York;10024;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001099;29.34;3;0;13.4964
CA-2018-128083;12/3/2018;Monday;Standard Class;EB-13750;Edward Becker;Sales;United States;Plantation;Florida;33317;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10004030;8.688;3;0.2;2.9322
CA-2019-104969;8/4/2019;Monday;Standard Class;EH-14125;Eugene Hildebrand;Facebook;United States;Troy;Ohio;45373;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002312;8.872;1;0.2;3.2161
CA-2020-140760;2/6/2020;Tuesday;Second Class;DO-13435;Denny Ordway;Email;United States;Mesa;Arizona;85204;West;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001141;43.92;5;0.2;15.921
CA-2019-142097;15/10/2019;Tuesday;Standard Class;QJ-19255;Quincy Jones;Sales;United States;Springfield;Virginia;22153;South;Power Muesli;Power Clean Fibre Boost;OFF-EN-10002312;66.54;6;0;32.6046
CA-2019-137848;15/1/2019;Tuesday;Standard Class;WB-21850;William Brown;Email;United States;New York City;New York;10011;East;Power Muesli;Power Clean Fibre Boost;OFF-EN-10001137;16.52;4;0;7.5992
